index,Address1,Address2,Address3,City,Condition,CountyName,EmergencyService,HospitalName,HospitalOwner,HospitalType,MeasureCode,MeasureName,PhoneNumber,ProviderNumber,Sample,Score,State,Stateavg,ZipCode 
798,101 SIVLEY RD,,,HUNTSVILLE,Surgical Infection Prevention,MADISON,Yes,HUNTSVILLE HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2562651000,10039,149 patients,95%,AL,AL_SCIP-INF-4,35801
799,101 SIVLEY RD,,,HUNTSVILLE,Surgical Infection Prevention,MADISON,Yes,HUNTSVILLE HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2562651000,10039,852 patients,99%,AL,AL_SCIP-INF-6,35801
800,101 SIVLEY RD,,,HUNTSVILLE,Surgical Infection Prevention,MADISON,Yes,HUNTSVILLE HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2562651000,10039,269 patients,93%,AL,AL_SCIP-VTE-1,35801
801,101 SIVLEY RD,,,HUNTSVILLE,Surgical Infection Prevention,MADISON,Yes,HUNTSVILLE HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2562651000,10039,269 patients,90%,AL,AL_SCIP-VTE-2,35801
802,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2564944000,10040,123 patients,94%,AL,AL_AMI-1,35903
803,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2564944000,10040,134 patients,99%,AL,AL_AMI-2,35903
804,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2564944000,10040,18 patients,89%,AL,AL_AMI-3,35903
805,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2564944000,10040,79 patients,100%,AL,AL_AMI-4,35903
806,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2564944000,10040,117 patients,95%,AL,AL_AMI-5,35903
807,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2564944000,10040,25 patients,68%,AL,AL_AMI-7A,35903
808,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Attack,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2564944000,10040,12 patients,83%,AL,AL_AMI-8A,35903
809,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Failure,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2564944000,10040,211 patients,47%,AL,AL_HF-1,35903
810,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Failure,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2564944000,10040,259 patients,100%,AL,AL_HF-2,35903
811,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Failure,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2564944000,10040,69 patients,93%,AL,AL_HF-3,35903
812,1007 GOODYEAR AVENUE,,,GADSDEN,Heart Failure,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2564944000,10040,70 patients,100%,AL,AL_HF-4,35903
813,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2564944000,10040,255 patients,96%,AL,AL_PN-2,35903
814,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2564944000,10040,187 patients,96%,AL,AL_PN-3B,35903
815,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2564944000,10040,130 patients,100%,AL,AL_PN-4,35903
816,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2564944000,10040,266 patients,94%,AL,AL_PN-5C,35903
817,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2564944000,10040,153 patients,89%,AL,AL_PN-6,35903
818,1007 GOODYEAR AVENUE,,,GADSDEN,Pneumonia,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2564944000,10040,187 patients,96%,AL,AL_PN-7,35903
819,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2564944000,10040,109 patients,91%,AL,AL_SCIP-CARD-2,35903
820,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2564944000,10040,557 patients,98%,AL,AL_SCIP-INF-1,35903
821,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2564944000,10040,564 patients,97%,AL,AL_SCIP-INF-2,35903
822,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2564944000,10040,520 patients,90%,AL,AL_SCIP-INF-3,35903
823,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2564944000,10040,186 patients,94%,AL,AL_SCIP-INF-4,35903
824,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2564944000,10040,854 patients,100%,AL,AL_SCIP-INF-6,35903
825,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2564944000,10040,315 patients,95%,AL,AL_SCIP-VTE-1,35903
826,1007 GOODYEAR AVENUE,,,GADSDEN,Surgical Infection Prevention,ETOWAH,Yes,GADSDEN REGIONAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2564944000,10040,315 patients,87%,AL,AL_SCIP-VTE-2,35903
827,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2057552500,10043,1 patients,100%,AL,AL_AMI-1,35045
828,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2057552500,10043,1 patients,100%,AL,AL_AMI-2,35045
829,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2057552500,10043,1 patients,100%,AL,AL_AMI-3,35045
830,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2057552500,10043,0 patients,,AL,AL_AMI-4,35045
831,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2057552500,10043,1 patients,100%,AL,AL_AMI-5,35045
832,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2057552500,10043,0 patients,,AL,AL_AMI-7A,35045
833,1010 LAY DAM ROAD,,,CLANTON,Heart Attack,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2057552500,10043,0 patients,,AL,AL_AMI-8A,35045
834,1010 LAY DAM ROAD,,,CLANTON,Heart Failure,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2057552500,10043,19 patients,84%,AL,AL_HF-1,35045
835,1010 LAY DAM ROAD,,,CLANTON,Heart Failure,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2057552500,10043,28 patients,89%,AL,AL_HF-2,35045
836,1010 LAY DAM ROAD,,,CLANTON,Heart Failure,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2057552500,10043,4 patients,75%,AL,AL_HF-3,35045
837,1010 LAY DAM ROAD,,,CLANTON,Heart Failure,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2057552500,10043,4 patients,100%,AL,AL_HF-4,35045
838,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2057552500,10043,47 patients,89%,AL,AL_PN-2,35045
839,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2057552500,10043,36 patients,92%,AL,AL_PN-3B,35045
840,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2057552500,10043,16 patients,94%,AL,AL_PN-4,35045
841,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2057552500,10043,44 patients,98%,AL,AL_PN-5C,35045
842,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2057552500,10043,38 patients,95%,AL,AL_PN-6,35045
843,1010 LAY DAM ROAD,,,CLANTON,Pneumonia,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2057552500,10043,37 patients,81%,AL,AL_PN-7,35045
844,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2057552500,10043,2 patients,50%,AL,AL_SCIP-CARD-2,35045
845,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2057552500,10043,4 patients,100%,AL,AL_SCIP-INF-1,35045
846,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2057552500,10043,4 patients,100%,AL,AL_SCIP-INF-2,35045
847,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2057552500,10043,4 patients,100%,AL,AL_SCIP-INF-3,35045
848,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2057552500,10043,0 patients,,AL,AL_SCIP-INF-4,35045
849,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2057552500,10043,5 patients,100%,AL,AL_SCIP-INF-6,35045
850,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2057552500,10043,0 patients,,AL,AL_SCIP-VTE-1,35045
851,1010 LAY DAM ROAD,,,CLANTON,Surgical Infection Prevention,CHILTON,Yes,CHILTON MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2057552500,10043,0 patients,,AL,AL_SCIP-VTE-2,35045
852,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2059216200,10044,3 patients,67%,AL,AL_AMI-1,35570
853,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2059216200,10044,3 patients,67%,AL,AL_AMI-2,35570
854,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2059216200,10044,1 patients,100%,AL,AL_AMI-3,35570
855,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2059216200,10044,0 patients,,AL,AL_AMI-4,35570
856,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2059216200,10044,3 patients,33%,AL,AL_AMI-5,35570
857,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2059216200,10044,0 patients,,AL,AL_AMI-7A,35570
858,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Attack,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2059216200,10044,0 patients,,AL,AL_AMI-8A,35570
859,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Failure,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2059216200,10044,38 patients,74%,AL,AL_HF-1,35570
860,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Failure,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2059216200,10044,46 patients,80%,AL,AL_HF-2,35570
861,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Failure,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2059216200,10044,18 patients,78%,AL,AL_HF-3,35570
862,1256 MILITARY STREET SOUTH,,,HAMILTON,Heart Failure,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2059216200,10044,10 patients,80%,AL,AL_HF-4,35570
863,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2059216200,10044,101 patients,96%,AL,AL_PN-2,35570
864,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2059216200,10044,78 patients,99%,AL,AL_PN-3B,35570
865,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2059216200,10044,42 patients,90%,AL,AL_PN-4,35570
866,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2059216200,10044,121 patients,98%,AL,AL_PN-5C,35570
867,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2059216200,10044,97 patients,76%,AL,AL_PN-6,35570
868,1256 MILITARY STREET SOUTH,,,HAMILTON,Pneumonia,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2059216200,10044,85 patients,91%,AL,AL_PN-7,35570
869,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2059216200,10044,3 patients,67%,AL,AL_SCIP-CARD-2,35570
870,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2059216200,10044,15 patients,80%,AL,AL_SCIP-INF-1,35570
871,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2059216200,10044,15 patients,87%,AL,AL_SCIP-INF-2,35570
872,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2059216200,10044,15 patients,87%,AL,AL_SCIP-INF-3,35570
873,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2059216200,10044,0 patients,,AL,AL_SCIP-INF-4,35570
874,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2059216200,10044,19 patients,100%,AL,AL_SCIP-INF-6,35570
875,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2059216200,10044,4 patients,100%,AL,AL_SCIP-VTE-1,35570
876,1256 MILITARY STREET SOUTH,,,HAMILTON,Surgical Infection Prevention,MARION,Yes,MARION REGIONAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2059216200,10044,4 patients,100%,AL,AL_SCIP-VTE-2,35570
877,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2059325966,10045,18 patients,100%,AL,AL_AMI-1,35555
878,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2059325966,10045,12 patients,100%,AL,AL_AMI-2,35555
879,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2059325966,10045,1 patients,0%,AL,AL_AMI-3,35555
880,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2059325966,10045,1 patients,100%,AL,AL_AMI-4,35555
881,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2059325966,10045,11 patients,82%,AL,AL_AMI-5,35555
882,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2059325966,10045,0 patients,,AL,AL_AMI-7A,35555
883,1653 TEMPLE AVENUE NORTH,,,FAYETTE,Heart Attack,FAYETTE,Yes,FAYETTE MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2059325966,10045,0 patients,,AL,AL_AMI-8A,35555
